openbeta_id,source_name,source_type,source_grade,source_path,source_crag,latitude,longitude,namesake_count_same_country_state,nearest_namesake_id,nearest_namesake_name,nearest_namesake_path,nearest_namesake_crag,nearest_namesake_latitude,nearest_namesake_longitude,nearest_namesake_distance_km,non_generic_name,named_source_and_namesake_crags,all_namesake_crags_distinct,no_cross_level_area_alias,all_namesake_gps_present,all_namesakes_over_20km,no_exact_named_bb_candidate,non_generic_feature_name,non_placeholder_or_descriptive_name
3cce3e48-8ef0-5e26-b42b-bdb19c330740,Broken Dreams,trad,5.12,United States > Utah > Southeast Utah > Indian Creek > Sabbatical Wall,Sabbatical Wall,38.02086,-109.58064,2,25261283-208b-54dd-9178-5b2b1fff502d,Broken Dreams,United States > Utah > Southeast Utah > Blanding > Arch Canyon,Arch Canyon,37.5881,-109.7466,50.281,True,True,True,True,True,True,True,True,True
3d5d10b6-20ed-5e4f-923b-8aa514b65510,Roofer,sport,5.4,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,Big Cottonwood Canyon,40.62412,-111.76591,1,78dffdd3-f090-59f5-a2bc-90f1474bee2b,Roofer,United States > Utah > Wasatch Range > Southern Wasatch > Rock Canyon,Rock Canyon,40.2665,-111.624,41.539,True,True,True,True,True,True,True,True,True
3dc01b24-842e-5dfd-968d-936b02f3dcc2,Bull's Eye,boulder,V4+,United States > Massachusetts > North Shore > Cape Ann > Tompson St. Reservation,Tompson St. Reservation,42.6253,-70.7102,1,927597b7-b981-5030-bbda-9ddcc6e09e82,Bullseye,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.52338,-71.01122,27.129,True,True,True,True,True,True,True,True,True
3dc1f9c0-bd8c-5a48-a2e3-27052e7fbdd0,Baked Potato,boulder,V3,United States > Massachusetts > North Shore > Lynn Woods > Stone Tower Area,Stone Tower Area,42.4871,-70.98254,1,fe5468ed-6635-5c43-8989-b6ac95e21a22,Baked Potato,United States > Massachusetts > North Shore > Cape Ann > Dyke's Pond (Gloucester),Dyke's Pond (Gloucester),42.60819,-70.72725,24.873,True,True,True,True,True,True,True,True,True
3dcf3ad0-0d98-5269-901e-a04ebc40425d,For Love of Mothernot,trad,5.9,United States > Colorado > Golden > Golden Gate Canyon SP > Mt. Thorodin,Mt. Thorodin,39.88318,-105.43165,1,09c9f70c-9337-595a-b482-14a151ce1980,For Love of Mother Not,United States > Colorado > Golden > North Table Mountain/Golden Cliffs > Hot Spot Area,Hot Spot Area,39.76954,-105.22012,22.045,True,True,True,True,True,True,True,True,True
3e596497-cded-5495-bc62-98755e936385,Easy Rider,sport,5.7,United States > California > San Diego County > South San Diego County > Mission Gorge,Mission Gorge,32.8242,-117.051,3,a0361776-e517-5bdb-b0c7-58df464c9ec4,Easy Rider,United States > California > San Diego County > South San Diego County > Eagle Peak,Eagle Peak,32.98227,-116.70788,36.538,True,True,True,True,True,True,True,True,True
3ea2c1fc-d0ce-5c3f-a691-a8289a604e0f,Labyrinth,trad,5.10a,United States > California > Joshua Tree National Park > Queen Valley Area > Queen Mountain,Queen Mountain,34.04911,-116.10324,1,4ce1a73f-a607-5cc6-be9b-232b6fc94016,Labyrinth,United States > California > Lake Tahoe > I-80 Corridor > Donner Summit,Donner Summit,39.32564,-120.31425,696.381,True,True,True,True,True,True,True,True,True
3eb06b2c-bcc6-502e-aecb-eb02b8044bce,Fear of Flying,trad,5.9,"United States > California > Lake Tahoe > South Shore > Pie Shop, The","Pie Shop, The",38.87941,-120.01295,4,062138d0-2785-505d-8042-392e0bcf359a,Fear of Flying,United States > California > Lake Tahoe > Highway 50 Corridor > Phantom Spires,Phantom Spires,38.78867,-120.24518,22.504,True,True,True,True,True,True,True,True,True
3f0fba73-6ec9-5a91-beab-44fda1a7da08,Shotgun Wedding,trad,5.11,"United States > Utah > Southeast Utah > Little Valley > Bride, The","Bride, The",38.61827,-109.67517,2,d4b7aeaa-cf11-5fa2-ba76-64382172ed47,Shotgun Wedding,United States > Utah > Southeast Utah > Indian Creek > Sabbatical Wall,Sabbatical Wall,38.02086,-109.58064,66.939,True,True,True,True,True,True,True,True,True
3f2b6766-be58-5278-995a-760d094bbeb3,Boots on the Ground,boulder,V3-,United States > Massachusetts > North Shore > Cape Ann > Rockport South Woods,Rockport South Woods,42.63226,-70.63246,1,734d6149-8506-5159-93c2-6e9f66c59bec,Boots on the Ground,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.49123,-70.99199,33.361,True,True,True,True,True,True,True,True,True
3fb4932a-637c-5e66-8435-bc3ca87e559c,Corona,sport,5.11b/c,United States > Utah > Wasatch Range > Southern Wasatch > American Fork Canyon,American Fork Canyon,40.4452,-111.6982,1,e17ad53d-9baa-518d-833f-475dd3c5d9d3,Corona,United States > Utah > Wasatch Range > Northern Wasatch > Cache Valley,Cache Valley,41.79951,-111.63754,150.678,True,True,True,True,True,True,True,True,True
3fe410c7-a84a-5918-850c-4edc1b022570,Walk The Plank,sport,5.11a,"United States > California > Redwood Coast > Promontory > Abyss Boulder, The","Abyss Boulder, The",41.6065,-124.1051,5,e5b63696-db89-5b5f-91f6-171f0c7ef237,Walk the Plank,United States > California > Redwood Coast > Cold Springs > Split Rock,Split Rock,40.8347,-123.71783,91.729,True,True,True,True,True,True,True,True,True
40060693-c470-54f5-8c46-aa45fda9ddf9,High Dive,sport,5.11a,United States > Arizona > Central Arizona > **Phoenix Areas > South Mountain,South Mountain,33.34213,-112.07597,1,25599201-1b9d-5491-b198-90061f38577d,Highdive,United States > Arizona > Central Arizona > Queen Creek Canyon > Atlantis,Atlantis,33.30559,-111.07749,92.859,True,True,True,True,True,True,True,True,True
40c133e2-705c-5235-8116-9e6542a8db65,Trout Fishing in America,sport,5.11a,United States > California > Lake Tahoe > Highway 50 Corridor > Placerville,Placerville,38.6484,-120.70573,2,5cf4d514-e7e2-5ee4-8872-8995a9f5e7f3,Trout Fishing in America,United States > California > Lake Tahoe > Highway 50 Corridor > Loon Lake,Loon Lake,39.00606,-120.28505,53.941,True,True,True,True,True,True,True,True,True
41699422-7561-5f3f-99d6-1cba7a2ed34d,Spiral Staircase,trad,5.6,United States > Arizona > Central Arizona > **Phoenix Areas > Pinnacle Peak,Pinnacle Peak,33.72624,-111.86334,1,8e9b228d-eff5-5ce5-b66a-3d6102aa68be,Spiral Staircase,United States > Arizona > Central Arizona > **Prescott Area > Thumb Butte,Thumb Butte,34.5456,-112.4691,106.813,True,True,True,True,True,True,True,True,True
4343a1bc-67f9-54b8-ac4d-9c56572d07c3,Lost and Found,trad,5.8,United States > Arizona > Central Arizona > **Phoenix Areas > Superstition Mountains,Superstition Mountains,33.44085,-111.46265,2,e4095302-f247-5c61-bef1-bb071e0d5d1e,Lost and Found,United States > Arizona > Central Arizona > **Phoenix Areas > McDowell Mountains,McDowell Mountains,33.68552,-111.81299,42.354,True,True,True,True,True,True,True,True,True
43d8ec70-413d-5d2e-8202-fd18223d7c75,One Shot-One Kill,boulder,V7-,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.50411,-71.04614,1,33f9a6f6-ebb4-5bdb-9df7-89613c800de6,"One Shot, One Kill",United States > Massachusetts > North Shore > Cape Ann > Dyke's Pond (Gloucester),Dyke's Pond (Gloucester),42.6135,-70.7202,29.336,True,True,True,True,True,True,True,True,True
43f0cac4-598d-5999-93f5-e76d6fd484c9,Forged from Fire,boulder,V5,United States > Massachusetts > North Shore > Cape Ann > Dogtown,Dogtown,42.63063,-70.65028,1,e4e96e87-886b-5c6b-b86c-43477deaf72f,Forged from Fire,United States > Massachusetts > North Shore > Lynn Woods > Bikini Bottom Area,Bikini Bottom Area,42.50423,-71.00926,32.585,True,True,True,True,True,True,True,True,True
44fa91ff-d510-5b65-b40a-a067477713f8,Chemical Warfare,sport,5.11c/d,United States > California > High Desert > Landers Area > Giant Rock,Giant Rock,34.33566,-116.39283,3,c2e94260-678a-5c47-8297-37ffbc8b7442,Chemical Warfare,United States > California > Joshua Tree National Park > Central Joshua Tree > Barker Dam Area,Barker Dam Area,34.03627,-116.14685,40.252,True,True,True,True,True,True,True,True,True
4530b7b3-9481-51b1-a2aa-56a6f3f7b544,Birds Nest,boulder,V3+,United States > Ohio > Southeast Ohio > Wayne National Forest > Wayne National Forest- Marietta Unit,Wayne National Forest- Marietta Unit,39.45742,-81.31805,2,23623f1c-7be4-573d-bb87-ace23f5a013a,Bird's Nest,United States > Ohio > Southeast Ohio > Athens > Trailer Park Boulders,Trailer Park Boulders,39.34183,-82.06438,65.403,True,True,True,True,True,True,True,True,True
453d00b2-241b-5d10-b7ee-5f19f2a9cc7b,Morada,sport,5.12a/b,United States > Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,Penitente - Inner Canyon,37.84519,-106.28863,1,e39b8d89-a6d7-5311-b6b5-72839da7bc3e,Morada,"United States > Colorado > San Luis Valley > Promised Land, The > Main Wall",Main Wall,37.5738,-106.31775,30.286,True,True,True,True,True,True,True,True,True
4597efa3-57a8-5a47-bc17-176cff561ddb,Chimera,sport,5.10b/c,"United States > Arizona > Central Arizona > Homestead, The > Rough Rider Zone",Rough Rider Zone,33.17393,-110.7795,1,fec16833-9a9c-506c-a47f-44afe859804d,Chimera,United States > Arizona > Central Arizona > **Phoenix Areas > Camelback Mountain,Camelback Mountain,33.5192,-111.9694,117.004,True,True,True,True,True,True,True,True,True
45c58abf-8991-520f-a495-fb103a22c674,Tsunami,sport,5.11b/c,United States > Montana > Southwest Region > Paradise Valley > Allenspur,Allenspur,45.59543,-110.55829,2,8fe24804-e8c5-5352-b221-19c7b1f6bc8c,Tsunami,United States > Montana > Southwest Region > Bear Canyon > Upper Bear Canyon,Upper Bear Canyon,45.59913,-110.90875,27.27,True,True,True,True,True,True,True,True,True
45f88354-3266-5040-9a76-94887cd62bed,Jagged Edge,trad,5.8,United States > Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon,Big Cottonwood Canyon,40.6247,-111.7528,1,88179243-a9fc-5480-90eb-51395a42e8a7,Jagged Edge,United States > Utah > Wasatch Range > Northern Wasatch > Ogden,Ogden,41.28876,-111.9531,75.732,True,True,True,True,True,True,True,True,True
4620e359-87bc-51f8-ad58-815a508afdf1,Birds Nest,boulder,V1,United States > Ohio > Southeast Ohio > Wayne National Forest > Wayne National Forest- Ironton Unit,Wayne National Forest- Ironton Unit,38.59788,-82.63125,2,23623f1c-7be4-573d-bb87-ace23f5a013a,Bird's Nest,United States > Ohio > Southeast Ohio > Athens > Trailer Park Boulders,Trailer Park Boulders,39.34183,-82.06438,96.15,True,True,True,True,True,True,True,True,True
46305720-6c8e-54f6-a5db-44692f653870,Sisyphus,sport,5.11a,United States > Washington > Okanogan > Mazama > Goat Wall,Goat Wall,48.62285,-120.44865,1,ac40962e-630e-5ec7-a557-a4cbbba0c6b6,Sisyphus,United States > Washington > Okanogan > Burge North - Hidden Canyon (Tonasket) > Hidden Slot,Hidden Slot,48.79762,-119.24323,90.555,True,True,True,True,True,True,True,True,True
46524853-1626-5039-a295-a41bd51d40c8,Black Friday,boulder,V3,United States > Massachusetts > North Shore > Cape Ann > Cavalry Boulder Field aka Gymnasium aka Playground,Cavalry Boulder Field aka Gymnasium aka Playground,42.6344,-70.67065,1,b9913e2d-8636-560e-a7de-7bd1ef462cfd,Black Friday,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.49727,-70.97562,29.262,True,True,True,True,True,True,True,True,True
47b2f47f-80bc-5239-9601-f14dd7630aaa,Pug Life,boulder,V3,United States > Virginia > Southwest Virginia (Appalachia) > Mill Creek > Gully A,Gully A,37.31471,-80.79878,1,c514e440-aa20-5233-b750-534890dc1b57,Pug Life,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two,(2) Mile Two,36.89539,-82.40406,149.797,True,True,True,True,True,True,True,True,True
48064a7c-081a-5936-ae64-b0f6a70b69bd,Jackhammer,boulder,V4+,United States > Massachusetts > North Shore > Cape Ann > Rockport South Woods,Rockport South Woods,42.61866,-70.66959,1,663154b1-d23c-54b9-9f5d-acca5bf9e1c6,Jackhammer,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.50764,-71.02217,31.404,True,True,True,True,True,True,True,True,True
48872846-7d90-5926-a553-aade8290e168,Sun Dawg,trad,5.11-,United States > Utah > Southeast Utah > Indian Creek > Vitamin D Wall,Vitamin D Wall,37.9897,-109.6245,1,3c97e454-90b7-52af-82ab-7eca11668e97,Sundawg,United States > Utah > Southeast Utah > Potash Road > Long Canyon,Long Canyon,38.54503,-109.65515,61.808,True,True,True,True,True,True,True,True,True
4a047e26-f4e2-5fa7-a5c9-9131b96d70cd,Specimen,boulder,V3+,United States > Massachusetts > North Shore > Cape Ann > Cavalry Boulder Field aka Gymnasium aka Playground,Cavalry Boulder Field aka Gymnasium aka Playground,42.62091,-70.72131,1,f52988ae-556c-54b6-9966-77c69975bd2d,Specimen,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.46729,-70.99508,28.192,True,True,True,True,True,True,True,True,True
4a7f6c00-20c7-5854-b355-1fb518091d56,Surface Tension,boulder,V4+,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.50997,-71.02564,2,52c9653a-b2ae-59ce-a457-a4ec46949840,Surface Tension,United States > Massachusetts > North Shore > Cape Ann > Haskell Pond AKA Redrock West,Haskell Pond AKA Redrock West,42.61523,-70.75019,25.415,True,True,True,True,True,True,True,True,True
4ac1a6c2-9c89-5cc8-8c4b-1ae7bf3fdb34,Storm Warning,sport,5.8+,United States > Colorado > South Platte > Elevenmile Canyon > Heaven's Gate,Heaven's Gate,38.9337,-105.3681,2,5059d406-d8a0-5d62-af65-18a8cd9dea87,Storm Warning,United States > Colorado > South Platte > Devil's Head > Chuck Norris Wall,Chuck Norris Wall,39.2605,-105.09164,43.47,True,True,True,True,True,True,True,True,True
4ac3bc42-7e74-53c3-b30c-6cd3606e6e8c,Scrubs,sport,5.11b,United States > Arizona > Northern Arizona > Oak Creek Canyon > Cave Springs,Cave Springs,35.00043,-111.7416,1,1e9f71ce-bfcc-5b27-8cd2-d46fda99d938,Scrubs,United States > Arizona > Northern Arizona > Winslow- Hwy’s 87 & 99 Corridors > Powerline Crag,Powerline Crag,34.5549,-111.1952,70.318,True,True,True,True,True,True,True,True,True
4b687e58-c6ae-56c1-a6b7-c6a435de2f7f,The Slaughter House,trad,5.10c/d,United States > Utah > Southeast Utah > Indian Creek > Tenderloins Wall,Tenderloins Wall,38.1357,-109.5812,1,902be36c-e3c1-5e87-a2f8-ca6313a2a04e,The Slaughterhouse,United States > Utah > Southeast Utah > Kane Springs Canyon > Trough Springs Wall,Trough Springs Wall,38.43379,-109.56916,33.163,True,True,True,True,True,True,True,True,True
4bd17bb5-10fc-58b9-804c-137870db28f2,Lion's Den,trad,5.8+,United States > Arizona > Central Arizona > **Prescott Area > Granite Dells,Granite Dells,34.5924,-112.40996,1,1eef4e65-69d3-5a10-8957-22b97bf30500,Lion's Den,United States > Arizona > Central Arizona > **Phoenix Areas > Superstition Mountains,Superstition Mountains,33.41155,-111.35051,163.64,True,True,True,True,True,True,True,True,True
4c3fff51-a27d-519d-8f8a-9c0eb9504277,Chimney Sweep,trad,5.6,United States > Arizona > Central Arizona > Queen Creek Canyon > Upper Devils Canyon,Upper Devils Canyon,33.30896,-111.03475,2,e558be2b-b1e4-56ff-9f07-2623565f192f,Chimney Sweep,United States > Arizona > Central Arizona > **Phoenix Areas > South Mountain,South Mountain,33.35601,-112.01209,90.948,True,True,True,True,True,True,True,True,True
4c7c0564-16d9-5ffb-9fe5-6c08fff1cf41,Cyclone,boulder,V4-,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.48029,-70.94099,1,c7515b74-c705-55fa-86ec-38bb6407756a,Cyclone,United States > Massachusetts > North Shore > Cape Ann > Cavalry Boulder Field aka Gymnasium aka Playground,Cavalry Boulder Field aka Gymnasium aka Playground,42.6344,-70.67065,27.999,True,True,True,True,True,True,True,True,True
4d6fa310-77d9-5ffc-9664-e95548db110f,White Trash,sport,5.12b,United States > California > Sierra Eastside > Lone Pine Area > Alabama Hills,Alabama Hills,36.60384,-118.12516,5,0c636486-6cf1-5cad-bcd2-c24d8e5e0301,White Trash,United States > California > Sierra Eastside > Bishop Area > Pine Creek Canyon,Pine Creek Canyon,37.38521,-118.68031,99.898,True,True,True,True,True,True,True,True,True
4d929a18-de61-5e2b-ab09-d253e632cdea,Shot In The Dark,boulder,V0+,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Listening Rock Trail,Listening Rock Trail,36.6122,-81.4912,1,17847c2e-46e6-5016-864d-852943812ccb,Shot in the Dark,United States > Virginia > Southwest Virginia (Appalachia) > Harkening Hill > Stones,Stones,37.46555,-79.60949,192.085,True,True,True,True,True,True,True,True,True
4db0ad6d-7551-59d7-be4d-6e5e7ecbaeb4,Root Canal,sport,5.11a,United States > Montana > Northwest Region > Blackleaf Canyon > Dentist Area,Dentist Area,48.00717,-112.71189,1,622b81eb-5feb-5b22-baba-740a97fab09f,Root Canal,United States > Montana > Northwest Region > Kootenai Canyon > Identity Wall,Identity Wall,46.53796,-114.15877,196.475,True,True,True,True,True,True,True,True,True
4f7c4073-933b-585e-b156-bff0804ac4f8,Reunion,trad,5.8,United States > Arizona > Central Arizona > **Phoenix Areas > Pinnacle Peak,Pinnacle Peak,33.72802,-111.86367,1,66b05f79-1ee9-52d7-a393-d7fea7aaa237,Reunion,United States > Arizona > Central Arizona > **Prescott Area > Granite Mountain,Granite Mountain,34.62908,-112.56665,119.249,True,True,True,True,True,True,True,True,True
5059d406-d8a0-5d62-af65-18a8cd9dea87,Storm Warning,sport,5.10c,United States > Colorado > South Platte > Devil's Head > Chuck Norris Wall,Chuck Norris Wall,39.2605,-105.09164,2,4ac1a6c2-9c89-5cc8-8c4b-1ae7bf3fdb34,Storm Warning,United States > Colorado > South Platte > Elevenmile Canyon > Heaven's Gate,Heaven's Gate,38.9337,-105.3681,43.47,True,True,True,True,True,True,True,True,True
51ce4b13-61fb-5c9e-91d3-65a3e3e9b5db,Three Amigos,trad,5.10-,United States > Arizona > Northern Arizona > Sedona Area > Sedona,Sedona,34.8661,-111.7637,2,216c7fce-8d40-5515-b510-2984d9be0337,Three Amigos,United States > Arizona > Central Arizona > Christopher Creek Gorge > Confluence Wall,Confluence Wall,34.31205,-111.0664,88.712,True,True,True,True,True,True,True,True,True
5217e7c2-0833-50f4-b13c-ac9623d50372,Poop Deck,boulder,V5,United States > California > San Diego County > San Diego County Desert Area > Culp Valley,Culp Valley,33.22302,-116.45582,2,6db936b5-e83b-52c4-b4b8-5059d5a684c6,Poop Deck,United States > California > San Diego County > North San Diego County > Lake Ramona,Lake Ramona,33.01205,-116.94636,51.356,True,True,True,True,True,True,True,True,True
53f8d8a7-d391-5689-acac-b12d8995e5a3,Loanshark,boulder,V1,United States > Massachusetts > North Shore > Lynn Woods > Stone Tower Area,Stone Tower Area,42.48601,-70.98521,1,1a71d654-7f74-5d12-a907-16af1d124bc5,Loan Shark,United States > Massachusetts > North Shore > Cape Ann > Agassiz Rock Reservation,Agassiz Rock Reservation,42.55555,-70.70181,24.479,True,True,True,True,True,True,True,True,True
540e6efc-931c-5edf-8802-235c69343ebe,The Groove,boulder,V4+,United States > Massachusetts > North Shore > Cape Ann > Cavalry Boulder Field aka Gymnasium aka Playground,Cavalry Boulder Field aka Gymnasium aka Playground,42.62123,-70.72234,1,0575414c-1c4a-50ba-a189-5e0d58458d01,The Groove,United States > Massachusetts > North Shore > Lynn Woods > Stone Tower Area,Stone Tower Area,42.4871,-70.98254,26.013,True,True,True,True,True,True,True,True,True
54119e8a-f6ed-5ddf-9143-a24b7824bd5f,Star Fish,boulder,V3+,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Boneyard Area,Boneyard Area,36.61272,-81.49442,1,c3915736-64c9-5924-a233-e20c59648859,Starfish,United States > Virginia > Southwest Virginia (Appalachia) > Guest River Gorge > (6) Jaybird Gorge,(6) Jaybird Gorge,36.90948,-82.45516,91.726,True,True,True,True,True,True,True,True,True
542421e9-0360-5e7c-9088-7ec2d7a915cd,Sidewinder,trad,5.10,United States > Arizona > Central Arizona > **Phoenix Areas > Superstition Mountains,Superstition Mountains,33.43761,-111.45433,7,689ab4ec-8cf8-5a76-bb37-1de6451717c0,Sidewinder,United States > Arizona > Central Arizona > Queen Creek Canyon > Lower Devil's Canyon,Lower Devil's Canyon,33.27066,-111.04595,42.229,True,True,True,True,True,True,True,True,True
57a6fc5c-2ce7-5abc-ba31-ca8ae6fa8260,The Rail,boulder,V2+,United States > Massachusetts > North Shore > Cape Ann > Ravenswood Park,Ravenswood Park,42.60369,-70.69209,2,dfab7d40-a4d2-54bc-ae3b-92f3a7080403,The Rail,United States > Massachusetts > North Shore > Lynn Woods > Stone Tower Area,Stone Tower Area,42.49103,-70.98673,27.194,True,True,True,True,True,True,True,True,True
57b39855-f9ac-53b7-9221-7555356ac2d9,Strange Brew,trad,5.8,United States > California > Western Sierra > Fresno Dome (Wamello) Area > Upper Willow Creek Wall area,Upper Willow Creek Wall area,37.44453,-119.53511,2,a5e96f80-9948-5d63-803b-002fa1e02b98,Strange Brew,United States > California > Sierra Eastside > Mammoth Lakes Area > Rock Creek,Rock Creek,37.49933,-118.71912,72.268,True,True,True,True,True,True,True,True,True
57ef07ff-0379-55f3-a27b-331dd7d2618a,Jam Session,trad,5.10b,United States > California > Lake Tahoe > I-80 Corridor > Donner Summit,Donner Summit,39.31615,-120.31908,2,6b9cabf6-d81d-5db5-b2f5-899a9b5dc0d4,Jam Session,United States > California > Lake Tahoe > Highway 50 Corridor > Echo Summit,Echo Summit,38.84593,-120.05746,56.954,True,True,True,True,True,True,True,True,True
58a044eb-658c-5818-b8bc-7f680760a95d,The Overlook,trad,5.10-,United States > Utah > Southeast Utah > Moab Rim Area > Hidden Valley,Hidden Valley,38.53223,-109.52521,1,9360374c-7680-5c05-aaf5-f9bd3ea2a39c,The Overlook,United States > Utah > Southeast Utah > Indian Creek > Reservoir Wall,Reservoir Wall,38.08285,-109.56278,50.076,True,True,True,True,True,True,True,True,True
58e40973-6af4-5f7c-9703-6c87f32c2143,Unfinished Business,boulder,V6-,United States > Massachusetts > North Shore > Lynn Woods > Greater Lynn Woods Area,Greater Lynn Woods Area,42.49727,-70.97562,1,7e0a9f62-eb37-5fac-a328-480bf67f9882,Unfinished Business,United States > Massachusetts > North Shore > Cape Ann > Dogtown,Dogtown,42.63093,-70.66928,29.16,True,True,True,True,True,True,True,True,True
59c3c5c8-755d-57d1-96d5-e24c596e4c7e,Mutation,sport,5.10d,United States > Utah > Wasatch Range > Northern Wasatch > Cache Valley,Cache Valley,41.78063,-111.64374,1,69ff93c9-bc35-5d73-953f-e83b282bcaca,Mutation,United States > Utah > Wasatch Range > Central Wasatch > Parley's Canyon,Parley's Canyon,40.71014,-111.79345,119.689,True,True,True,True,True,True,True,True,True
59cab3d2-298a-5118-8a65-d63901ef848c,Ghetto Blast,trad,5.11-,United States > California > Northeast California > Lassen Area > Lassen National Park,Lassen National Park,40.48251,-121.50915,1,6d410ba3-7ca3-5302-a0d6-7eac0fbb9ce3,Ghetto Blast,United States > California > Northeast California > Susanville Area > Pigeon Cliff,Pigeon Cliff,40.42155,-120.67468,70.932,True,True,True,True,True,True,True,True,True
59e7a49e-9785-4d70-b4c6-3ae42bdfaca7,Pop Corn,trad,5.10a,Canada > Quebec > Laurentides > Montagne d'Argent > 15 - M & M,15 - M & M,46.12577,-74.678,1,67399442-9ffc-461c-9a8e-94c0a8799453,Pop Corn,Canada > Quebec > Laurentides > Weir > Mur de l'Ouest,Mur de l'Ouest,45.9463,-74.53016,22.989,True,True,True,True,True,True,True,True,True
59ef7735-e250-56ae-9b66-aee4dba20979,Stem Cell,sport,5.10+,United States > Alaska > Anchorage & South Central Alaska > Valdez Area Rock > 43 mile crag,43 mile crag,61.24252,-145.34501,1,5d140553-e9a1-5381-93a1-33fead31a331,Stem Cell,United States > Alaska > Anchorage & South Central Alaska > Wookie Wall/Weiner Lake > Weiner Lake Routes,Weiner Lake Routes,61.8172,-148.17242,162.909,True,True,True,True,True,True,True,True,True
5a31e31f-846c-5f08-b6f4-03ad3350f1fb,Monkey Business,trad,5.10a,United States > California > Lake Tahoe > West Shore > Eagle Creek Canyon,Eagle Creek Canyon,38.9504,-120.136,4,622bf81f-2fde-56b8-b660-fe447e184160,Monkey Business,United States > California > Lake Tahoe > I-80 Corridor > Rainbow,Rainbow,39.30547,-120.51562,51.294,True,True,True,True,True,True,True,True,True
5a93c0d1-9cf4-562f-95a8-8ca79bab3d2c,Maverick,trad,5.9,"United States > Utah > Southeast Utah > Onion Creek > Hindu, The","Hindu, The",38.70514,-109.31518,1,aa5425a0-5d11-59ce-ab43-6179e138a037,Maverick,United States > Utah > Southeast Utah > Indian Creek > Pistol Whipped,Pistol Whipped,38.00828,-109.58715,81.035,True,True,True,True,True,True,True,True,True
5bbc824e-88b9-565e-923e-e1e11a4bf98d,Ginger Ale,boulder,V3-,United States > Massachusetts > North Shore > Cape Ann > Dogtown,Dogtown,42.63095,-70.66814,1,64abdb47-52d4-5d4c-902f-70b2a536be45,Ginger Ale,United States > Massachusetts > North Shore > Lynn Woods > Bow Ridge Area,Bow Ridge Area,42.50822,-71.00967,31.12,True,True,True,True,True,True,True,True,True
5c59e69c-d555-503d-8d69-26eb7fbb4a69,Mavrick,boulder,V1,United States > Virginia > Southwest Virginia (Appalachia) > High Knob Landform > HKL West,HKL West,36.78794,-82.7874,1,68752af2-b426-556d-a821-41eeca324b09,Mavrick,United States > Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Haw Orchard,Haw Orchard,36.6235,-81.47622,118.308,True,True,True,True,True,True,True,True,True
5c6bcfe7-9569-50fb-aa79-1aee7daae531,Sidewinder,trad,5.11a/b,United States > Arizona > Central Arizona > **Phoenix Areas > Pinnacle Peak,Pinnacle Peak,33.72624,-111.86334,7,34bff6f8-1b2a-5c9e-be61-110956f7d0e6,Sidewinder,United States > Arizona > Central Arizona > **Phoenix Areas > South Mountain,South Mountain,33.35118,-112.00091,43.61,True,True,True,True,True,True,True,True,True
5cf4d514-e7e2-5ee4-8872-8995a9f5e7f3,Trout Fishing in America,sport,5.10b,United States > California > Lake Tahoe > Highway 50 Corridor > Loon Lake,Loon Lake,39.00606,-120.28505,2,40c133e2-705c-5235-8116-9e6542a8db65,Trout Fishing in America,United States > California > Lake Tahoe > Highway 50 Corridor > Placerville,Placerville,38.6484,-120.70573,53.941,True,True,True,True,True,True,True,True,True
5d140553-e9a1-5381-93a1-33fead31a331,Stem Cell,sport,5.11d,United States > Alaska > Anchorage & South Central Alaska > Wookie Wall/Weiner Lake > Weiner Lake Routes,Weiner Lake Routes,61.8172,-148.17242,1,59ef7735-e250-56ae-9b66-aee4dba20979,Stem Cell,United States > Alaska > Anchorage & South Central Alaska > Valdez Area Rock > 43 mile crag,43 mile crag,61.24252,-145.34501,162.909,True,True,True,True,True,True,True,True,True
